kn_gu,method,index,coordinate,vertical_u_over_Uw,vertical_rho,vertical_temperature,vertical_qx,horizontal_v_over_Uw,horizontal_qy
0.05,R13,38,0.24062500000000003,-0.10932509186757726,1.0030383280090698,1.0028316299558875,0.0015081618280322895,0.1445311563201442,-0.004131615076567315
0.05,R13,39,0.24687500000000004,-0.1110292052362693,1.0029447284637936,1.002893793465973,0.0015217471680495213,0.14295050591785363,-0.00409736473868226
0.05,R13,40,0.25312500000000004,-0.11272219265880758,1.0028677373114219,1.0029404506916921,0.0015372449442476173,0.1413120199618967,-0.0040610146373132195
0.05,R13,41,0.259375,-0.11441518008134581,1.0027907461590502,1.0029871079174115,0.0015527427204457133,0.1396735340059398,-0.004024664535944179
0.05,R13,42,0.265625,-0.11607312361723614,1.0026968549152762,1.0030453243781623,0.0015702805426992626,0.13774234311553854,-0.003989591192768688
0.05,R13,43,0.271875,-0.1177003363602198,1.0025881435913488,1.003113677398864,0.0015896073284168246,0.13555447251339384,-0.0039556374683167705
0.05,R13,44,0.278125,-0.11932754910320349,1.002479432267422,1.0031820304195658,0.001608934114134387,0.1333666019112491,-0.003921683743864852
0.05,R13,45,0.284375,-0.12092413419929023,1.0023914710523467,1.0032309729845996,0.001630710880511023,0.13110241414084114,-0.0038854307793360315
0.05,R13,46,0.290625,-0.12251768412316193,1.002305566154365,1.0032779919909636,0.0016527304377637838,0.12883066340781246,-0.0038489499621869785
0.05,R13,47,0.29687500000000006,-0.12409390177703669,1.0022092022865334,1.0033321736102145,0.0016757388331446331,0.12643612790894732,-0.0038129211719245357
0.05,R13,48,0.30312500000000003,-0.12562703635977607,1.0020868404079324,1.0034041594386416,0.0017012051975867297,0.12373638456357443,-0.0037780159913516674
0.05,R13,49,0.309375,-0.1271601709425155,1.0019644785293311,1.003476145267069,0.0017266715620288266,0.12103664121820154,-0.0037431108107788
0.05,R13,50,0.315625,-0.12865157335848212,1.0018594072881357,1.0035319539220247,0.0017541975267119857,0.11826840111086978,-0.003706525081006068
0.05,R13,51,0.321875,-0.13012185208509458,1.0017630880979729,1.0035795741311488,0.0017827660050974115,0.11546548980304026,-0.00366908870287291
0.05,R13,52,0.328125,-0.1315897341307975,1.0016650726699545,1.0036283596078244,0.0018114632988625282,0.11264964797654461,-0.0036316759843675606
0.05,R13,53,0.334375,-0.13300153384321606,1.001527365276114,1.003704412345197,0.0018431748725124305,0.10953123201326034,-0.003594816901152895
0.05,R13,54,0.340625,-0.13441333355563465,1.0013896578822739,1.0037804650825695,0.0018748864461623333,0.10641281604997604,-0.0035579578179382298
0.05,R13,55,0.34687500000000004,-0.13578233834195516,1.0012642432753989,1.0038450408419346,0.0019080567176932304,0.1032422579898539,-0.0035200415724985605
0.05,R13,56,0.353125,-0.13709176587821748,1.00115594215626,1.0038936388476027,0.0019432577254898254,0.09999910995178105,-0.0034806535914123165
0.05,R13,57,0.359375,-0.1384011934144798,1.0010476410371207,1.0039422368532709,0.00197845873328642,0.09675596191370815,-0.0034412656103260724
0.05,R13,58,0.36562500000000003,-0.13966338382094287,1.0009023779638628,1.0040163934426385,0.0020159561496090736,0.09334347173034463,-0.0034015030437060736
0.05,R13,59,0.371875,-0.14091339970941644,1.0007475886137707,1.0040971372958465,0.0020540454237992665,0.08988733666417424,-0.0033616439344227363
0.05,R13,60,0.378125,-0.142136916071561,1.0005984669558639,1.004172615191939,0.0020927970711779025,0.08640597559199756,-0.0033213472174474633
0.05,R13,61,0.384375,-0.14323298233088516,1.000476604198468,1.0042227663419072,0.002134734418177144,0.0828032894433142,-0.0032789458158585917
0.05,R13,62,0.39062500000000006,-0.14432904859020934,1.0003547414410723,1.0042729174918756,0.0021766717651763856,0.07920060329463088,-0.003236544414269721
0.05,R13,63,0.39687500000000003,-0.14539066240785062,1.000204482824405,1.0043429323473463,0.0022200733977746504,0.07553157969486007,-0.003193319548411422
0.05,R13,64,0.403125,-0.14642399437037906,1.0000309141740078,1.0044292532297217,0.002264677055864652,0.07180809997852487,-0.003149418704421504
0.05,R13,65,0.409375,-0.14745732633290753,0.9998573455236104,1.004515574112097,0.0023092807139546527,0.06808462026218969,-0.003105517860431585
0.05,R13,66,0.415625,-0.14828741699750903,0.9997177098030408,1.004570614803555,0.002357744538799584,0.06420705378419565,-0.003059227023098093
0.05,R13,67,0.421875,-0.14910132030209866,0.999580776705201,1.0046231641523733,0.0024065158105542003,0.06031721490925537,-0.0030127458323124592
0.05,R13,68,0.428125,-0.14989460169530763,0.9994265699677899,1.0046880197322805,0.0024560377599711723,0.05641561519387911,-0.0029655147748117996
0.05,R13,69,0.43437500000000007,-0.1506405084272367,0.9992326805448778,1.0047811463836078,0.0025072842391530153,0.05248699733155523,-0.002916561050533379
0.05,R13,70,0.44062500000000004,-0.1513864151591658,0.9990387911219657,1.0048742730349352,0.002558530718334858,0.04855837946923143,-0.0028676073262549587
0.05,R13,71,0.446875,-0.15192774048721067,0.9988724992941673,1.0049422354884148,0.002612793073397682,0.04450613798473957,-0.002816859452155731
0.05,R13,72,0.453125,-0.15237293720379194,0.9987191750110608,1.004998373800737,0.002668472526766027,0.04039580829224102,-0.0027652685438033513
0.05,R13,73,0.45937500000000003,-0.1528138459528592,0.9985622868669477,1.0050571198887737,0.0027242855597105547,0.03628740148929231,-0.002713484119919861
0.05,R13,74,0.465625,-0.15318430952133857,0.9983468495777224,1.0051587080064055,0.002782293114263784,0.032210585014663014,-0.0026585205123109846
0.05,R13,75,0.471875,-0.15355477308981794,0.9981314122884972,1.0052602961240371,0.002840300668817014,0.02813376854003372,-0.0026035569047021074
0.05,R13,76,0.478125,-0.1537516043160531,0.9979354128954461,1.0053443975814746,0.0029003168128478056,0.02397441186525612,-0.0025474240436551667
0.05,R13,77,0.48437500000000006,-0.1537223858891778,0.997764719442697,1.005405733386961,0.002962947912990895,0.01970759719405908,-0.0024897689470001804
0.05,R13,78,0.490625,-0.15369316746230255,0.9975940259899477,1.0054670691924477,0.003025579013133984,0.015440782522862124,-0.002432113850345195
0.05,R13,79,0.496875,-0.15359706380904137,0.9973689628179074,1.0055696857207705,0.00309003871155385,0.01125243140252099,-0.0023710609756658592
0.05,R13,80,0.5031249999999999,-0.15348542116379155,0.9971312682969407,1.0056818927200561,0.003154923235835997,0.007082309187934341,-0.002309218718213191
0.05,R13,81,0.509375,-0.15327610293840105,0.9969028476630943,1.0057858810506484,0.003220696194271257,0.0028766640852399515,-0.0022468665120621654
0.05,R13,82,0.5156250000000001,-0.15264635504197016,0.9967143450651124,1.0058544933725195,0.0032902932823220808,-0.0014818838836568305,-0.002182319309339954
0.05,R13,83,0.521875,-0.15201660714553936,0.9965258424671306,1.005923105694391,0.0033598903703729024,-0.0058404318525534585,-0.0021177721066177454
0.05,R13,84,0.5281250000000001,-0.15133569531933486,0.9962969614490993,1.0060239091552385,0.0034307833578215013,-0.010113357902177957,-0.0020504532551859386
0.05,R13,85,0.534375,-0.15061548366301436,0.9960370651229142,1.006149439143126,0.0035026717462567957,-0.01432051639062223,-0.001981005456194589
0.05,R13,86,0.540625,-0.14989527200669386,0.9957771687967292,1.0062749691310136,0.0035745601346920896,-0.0185276748790665,-0.0019115576572032395
0.05,R13,87,0.546875,-0.14855534303298473,0.9955680951185113,1.0063561186773908,0.003650847805732279,-0.022898853934194042,-0.0018396411483607381
0.05,R13,88,0.553125,-0.14717769213560852,0.9953621149927787,1.0064345668055892,0.0037274032591918973,-0.027280016849902302,-0.0017675743702229491
0.05,R13,89,0.5593750000000001,-0.14576866739433697,0.9951321548302259,1.0065333588853278,0.0038047523931481354,-0.03159783859872281,-0.0016937519122910318
0.05,R13,90,0.565625,-0.14429287267759597,0.9948511602303383,1.0066754470670625,0.0038837906420074314,-0.03578085735134604,-0.001616193007617768
0.05,R13,91,0.571875,-0.14281707796085497,0.9945701656304508,1.0068175352487971,0.0039628288908667274,-0.03996387610396926,-0.0015386341029445046
0.05,R13,92,0.578125,-0.14077095423723038,0.9943302117073816,1.006924208112594,0.004044966869410355,-0.044246914061165835,-0.0014594374678924679
0.05,R13,93,0.5843750000000001,-0.13847656965178584,0.9941081225495159,1.007015464896818,0.004128454142051869,-0.04857348978976497,-0.0013795279384402571
0.05,R13,94,0.590625,-0.13617446362077046,0.9938803126269649,1.0071119620803084,0.004212151548702912,-0.05288255950982945,-0.0012991805097909068
0.05,R13,95,0.596875,-0.13377541055091974,0.9935806753255891,1.0072742553879244,0.004298487304584762,-0.05697183156718302,-0.0012133350134440916
0.05,R13,96,0.603125,-0.13137635748106907,0.9932810380242135,1.0074365486955403,0.00438482306046661,-0.06106110362453649,-0.0011274895170972775
0.05,R13,97,0.609375,-0.1285257840186161,0.9930103112225814,1.0075740339265065,0.00447297051868205,-0.06519265627096704,-0.0010408370350351857
0.05,R13,98,0.6156250000000001,-0.12512517662335665,0.9927748026660915,1.007681298409553,0.004563324959740226,-0.06937571436227333,-0.0009532014976472074
0.05,R13,99,0.621875,-0.12172456922809731,0.9925392941096016,1.0077885628925998,0.0046536794007984005,-0.07355877245357946,-0.0008655659602592324
0.05,R13,100,0.628125,-0.11823354543539626,0.9922386623809127,1.0079612395603537,0.004746811058220585,-0.07751919635789542,-0.000772793728408661
0.05,R13,101,0.634375,-0.11472372219372226,0.9919244901906773,1.0081475167813632,0.004840520156668946,-0.08143332998570837,-0.0006789534709767599
0.05,R13,102,0.640625,-0.11096698507265287,0.9916245678881302,1.0083215108772596,0.00493491411123018,-0.08535185591636027,-0.0005849484129251709
0.05,R13,103,0.646875,-0.10625222209952943,0.9913799351498135,1.0084478464477162,0.005031965307509359,-0.0892874239820273,-0.0004903039284691919
0.05,R13,104,0.6531250000000001,-0.10153745912640591,0.9911353024114966,1.0085741820181728,0.0051290165037885405,-0.0932229920476944,-0.0003956594440132112
0.05,R13,105,0.659375,-0.09675805944711026,0.9908452478365419,1.0087513388539104,0.005228320392024685,-0.096988230281896,-0.0002973638141780837
0.05,R13,106,0.665625,-0.0919322305845078,0.9905225663085093,1.0089650011055538,0.00532924241110316,-0.10063111891884789,-0.00019644553061990577
0.05,R13,107,0.6718750000000001,-0.08710640172190527,0.9901998847804767,1.0091786633571975,0.005430164430181636,-0.10427400755579982,-9.552724706172607e-05
0.05,R13,108,0.678125,-0.08091364566877864,0.9899492127079832,1.0093291033562228,0.005533395498140794,-0.10784361264456435,4.6753170821232635e-06
0.05,R13,109,0.6843750000000001,-0.07466247392374907,0.9897016179626497,1.009476841549581,0.005636725243402551,-0.11141008595776543,0.0001048472949262186
0.05,R13,110,0.6906249999999999,-0.06837440242872113,0.9894286659267053,1.0096566796860955,0.005741443545963859,-0.11487312263532738,0.00020707757025081652
0.05,R13,111,0.696875,-0.062013431427598215,0.9891056177800422,1.0098999347834807,0.005848905095873073,-0.11813180888638314,0.00031337423815885716
0.05,R13,112,0.7031250000000001,-0.0556524604264753,0.9887825696333792,1.0101431898808655,0.005956366645782288,-0.1213904951374389,0.00041967090606689786
0.05,R13,113,0.709375,-0.0481101382174875,0.9885170952160149,1.0103340988067901,0.006064730405715305,-0.12450524084413375,0.0005238500036451062
0.05,R13,114,0.7156250000000001,-0.04009255977545026,0.988274782643771,1.0105039489281045,0.006173457123703881,-0.12756207943528133,0.0006271772051136171
0.05,R13,115,0.721875,-0.03206546572675001,0.9880260927466576,1.0106830696156455,0.006282520168114807,-0.1305906963220597,0.0007310223208652803
0.05,R13,116,0.728125,-0.02394235055626707,0.9877130498440447,1.0109557387442036,0.0063949770518785445,-0.13333453055565886,0.000840093662565137
0.05,R13,117,0.734375,-0.015819235385784128,0.9874000069414317,1.0112284078727618,0.006507433935642281,-0.13607836478925806,0.0009491650042649936
0.05,R13,118,0.7406250000000001,-0.006813541400830045,0.9871273747094185,1.011462364811718,0.006619946617299059,-0.1386561655870432,0.0010554917518114614
0.05,R13,119,0.7468750000000001,0.0031986021093977934,0.9869008248210709,1.0116521762713029,0.006732522928132104,-0.14104463001065434,0.0011586886990075694
0.05,R13,120,0.753125,0.013210745619625637,0.9866742749327235,1.0118419877308882,0.006845099238965149,-0.1434330944342655,0.0012618856462036775
0.05,R13,121,0.759375,0.023306578136287948,0.9863938091090153,1.0121230561794188,0.006959509992710735,-0.14556257635964395,0.001369402900041648
0.05,R13,122,0.765625,0.03341784843083624,0.9861033976273277,1.0124209584414445,0.007074259138838246,-0.14764428481447464,0.0014777171036485055
0.05,R13,123,0.7718750000000001,0.04399578573446022,0.9858334446131267,1.0126978877067472,0.007188910351577923,-0.1496076178296637,0.001583978942395873
0.05,R13,124,0.778125,0.0562156995514976,0.9856354750956373,1.0129010230946918,0.00730321698387891,-0.1511544446683356,0.001683019497378356
0.05,R13,125,0.784375,0.0684356133685354,0.9854375055781477,1.0131041584826366,0.007417523616179903,-0.15270127150700757,0.0017820600523608425
0.05,R13,126,0.790625,0.08071064276263161,0.9852066506860786,1.0133729893653642,0.007531249179471218,-0.15407607312536276,0.0018836240172024768
0.05,R13,127,0.796875,0.09302266754406852,0.9849537220494284,1.0136859172240424,0.0076445847101396,-0.15533540576021765,0.0019868817777029925
0.05,R13,128,0.8031250000000001,0.10533469232550566,0.9847007934127783,1.0139988450827202,0.007757920240807984,-0.1565947383950725,0.002090139538203509
0.05,R13,129,0.8093750000000001,0.11988703864697074,0.9845442139286675,1.0142048328202107,0.00787228832540094,-0.1571377345792031,0.002181040786330797
0.05,R13,130,0.815625,0.1344958636627222,0.9843900634147891,1.0144081245882595,0.007986682440765103,-0.1576626718612146,0.0022716305257427932
0.05,R13,131,0.821875,0.14913508881812992,0.984220323206522,1.0146488071611968,0.008099021108843642,-0.15809795687879707,0.0023632790734103536
0.05,R13,132,0.828125,0.1638301653929061,0.9840219414667039,1.0149581844686977,0.00820758349004859,-0.15836853192219588,0.0024568728734544153
0.05,R13,133,0.834375,0.17852524196768219,0.9838235597268858,1.0152675617761981,0.00831614587125354,-0.15863910696559472,0.0025504666734984765
0.05,R13,134,0.8406250000000001,0.1949931062996229,0.9837023763545161,1.0154834981045284,0.008430573476565156,-0.1582219731106626,0.002633009959296902
0.05,R13,135,0.846875,0.21211829642916355,0.9836098170959193,1.0156647877776606,0.008547175827893848,-0.15754984606870898,0.002711455863408741
0.05,R13,136,0.853125,0.22925227578541102,0.983513859797454,1.0158562094497274,0.008662506050984068,-0.15685554309471045,0.002790056765575174
0.05,R13,137,0.8593750000000001,0.24645994942712293,0.9833894112416304,1.0161325840359372,0.008767169968074806,-0.15597530345972052,0.0028699572668147463
0.05,R13,138,0.865625,0.2636676230688343,0.9832649626858065,1.016408958622147,0.00887183388516554,-0.15509506382473065,0.002949857768054316
0.05,R13,139,0.8718750000000001,0.28207493620117896,0.9831956051647444,1.0166122714965242,0.008989939880927725,-0.15366232745229655,0.0030223335598489037
0.05,R13,140,0.878125,0.3017632203150463,0.9831850736638519,1.016737569322674,0.009122399282728908,-0.15163963693648994,0.0030868812720666406
0.05,R13,141,0.884375,0.32145150442891374,0.9831745421629594,1.0168628671488236,0.009254858684530094,-0.1496169464206833,0.0031514289842843775
0.05,R13,142,0.8906250000000001,0.3412081523430682,0.9831485646993828,1.0170528938533376,0.009371932858000798,-0.14746345374385758,0.0032156590473970867
0.05,R13,143,0.896875,0.36097586868203047,0.9831200864608958,1.0172534004714917,0.009486516089741805,-0.14528878357429556,0.0032798376816070745
0.05,R13,144,0.9031250000000001,0.3813176885488718,0.983120856950801,1.0174110708050659,0.009618880433906418,-0.1428026209121791,0.0033412870500144423
0.05,R13,145,0.909375,0.40350059903959923,0.9832154250869299,1.0174313696053328,0.009808266966188101,-0.1393175340498023,0.0033939839453306407
0.05,R13,146,0.915625,0.4256835095303265,0.9833099932230589,1.0174516684055992,0.009997653498469785,-0.1358324471874255,0.003446680840646839
0.05,R13,147,0.921875,0.4479106914995449,0.9834033996492564,1.0174999251998333,0.010174237801309542,-0.13229086129893813,0.0034979753514536604
0.05,R13,148,0.9281250000000001,0.4701656169286181,0.9834960780705632,1.0175657023369538,0.010342799373699033,-0.12871386935408813,0.0035483910346346065
0.05,R13,149,0.934375,0.4924205423576905,0.9835887564918699,1.017631479474074,0.010511360946088514,-0.12513687740923823,0.0035988067178155505
0.05,R13,150,0.940625,0.5168502287147057,0.9838123277032447,1.0174808701515623,0.010854614771689468,-0.12015171384241634,0.003648036787868017
0.05,R13,151,0.9468750000000001,0.5412978883025303,0.984036980673215,1.0173284725112022,0.011199312334920268,-0.11515491249359469,0.0036972570594648755
0.05,R13,152,0.953125,0.5657642684572333,0.984268649383667,1.0171776333103273,0.011538197389366846,-0.11014496467607517,0.0037449313031192215
0.05,R13,153,0.9593750000000001,0.590262681581931,0.9845123228056101,1.0170294607725716,0.011867136595449336,-0.10511252178989448,0.003789960121183049
0.05,R13,154,0.965625,0.6147610947066277,0.9847559962275529,1.0168812882348157,0.012196075801531812,-0.10008007890371401,0.003834988939246875
0.05,R13,155,0.9718749999999999,0.6405677505550664,0.9850713975528583,1.0165632223763639,0.012808893714251979,-0.09396599107602477,0.0038942376736845184
0.05,R13,156,0.9781250000000001,0.6668200715071982,0.9854112336584303,1.016187280771301,0.013518417560002603,-0.08748343079573341,0.0039583305554583
0.05,R13,157,0.984375,0.6930723924593288,0.9857510697640021,1.0158113391662384,0.014227941405753189,-0.08100087051544243,0.004022423437232079
0.05,R13,158,0.990625,0.7193247134114601,0.9860909058695737,1.0154353975611756,0.01493746525150379,-0.07451831023515125,0.00408651631900586
0.05,R13,159,0.9968750000000002,0.7455770343635921,0.9864307419751457,1.0150594559561128,0.01564698909725442,-0.06803574995485986,0.004150609200779642
0.05,R26,0,0.003125,-0.023552029642108726,1.0060069889914576,1.0007400921150866,0.0001250076566944844,0.053515735196213145,-0.00113181784096077
0.05,R26,1,0.009375,-0.027498217693341535,1.005946196419881,1.000812527536789,0.00021827404976616695,0.06194659785358179,-0.0013789061879646044
0.05,R26,2,0.015625,-0.031117751189473936,1.005888648137978,1.000881746445672,0.0003009091149770909,0.06966893494298759,-0.0015996751003168215
0.05,R26,3,0.021875,-0.03460379319769769,1.0058324256758104,1.0009496508861806,0.0003791995544896497,0.07710172415739253,-0.001809688245031025
0.05,R26,4,0.028125,-0.037801950489265365,1.0057740278093918,1.0010148190798418,0.00044723944402153335,0.08381347216912144,-0.0020004530020255365
0.05,R26,5,0.034375,-0.04088763287363653,1.0057147800250135,1.001078918237558,0.0005112745024836004,0.09024351351959428,-0.0021836975243663933
0.05,R26,6,0.040625,-0.04381196720144179,1.0056546358309337,1.0011416479749684,0.0005687185992139932,0.09618633228625895,-0.0023545773142693376
0.05,R26,7,0.046875,-0.046581901245743046,1.0055936338272529,1.001203067260378,0.0006198555461615251,0.10166290865328978,-0.0025136248067495663
0.05,R26,8,0.053125000000000006,-0.04933494587535144,1.0055326119764731,1.0012643682898132,0.00067030971217612,0.10707726463825722,-0.002670897655981195
0.05,R26,9,0.059375000000000004,-0.051861335612601575,1.0054713237788628,1.0013240823314387,0.0007116010006325947,0.11165662697450912,-0.0028043549034409295
0.05,R26,10,0.065625,-0.05438772534985171,1.0054100355812523,1.001383796373064,0.0007528922890890692,0.11623598931076104,-0.002937812150900664
0.05,R26,11,0.07187500000000001,-0.0568411794986272,1.0053484648096562,1.0014431106300452,0.0007915909427675153,0.12048952177384367,-0.003061395092484511
0.05,R26,12,0.07812500000000001,-0.059174796183737104,1.0052864297523745,1.001501768017331,0.0008260297449453707,0.12420769658226548,-0.003168753968473326
0.05,R26,13,0.084375,-0.06150841286884699,1.0052243946950925,1.0015604254046169,0.0008604685471232258,0.12792587139068728,-0.0032761128444621407
0.05,R26,14,0.09062500000000001,-0.06377549586475939,1.0051616903330762,1.0016188174635463,0.0008926281381854472,0.13128601678780577,-0.0033728222341503416
0.05,R26,15,0.096875,-0.06595196418266812,1.0050980744203286,1.0016768481620306,0.0009216835878144084,0.13415854876362743,-0.0034550276968254153
0.05,R26,16,0.10312500000000001,-0.06812843250057686,1.0050344585075814,1.0017348788605147,0.0009507390374433702,0.1370310807394491,-0.003537233159500488
0.05,R26,17,0.109375,-0.07028004184398524,1.0049703995961266,1.0017928562089784,0.000978840109161703,0.13974299196902518,-0.0036149128506072024
0.05,R26,18,0.115625,-0.07232674461175667,1.004904471199775,1.0018506084167,0.0010029136407067193,0.14177707264430217,-0.003673493475606222
0.05,R26,19,0.121875,-0.07437344737952807,1.0048385428034232,1.0019083606244217,0.0010269871722517355,0.14381115331957917,-0.00373207410060524
0.05,R26,20,0.128125,-0.07642015014729948,1.0047726144070714,1.001966112832143,0.0010510607037967515,0.14584523399485616,-0.0037906547256042586
0.05,R26,21,0.13437500000000002,-0.07839449752093199,1.0047045635699103,1.0020239027717697,0.0010721552329237484,0.14732246106945784,-0.003834729601064862
0.05,R26,22,0.140625,-0.08033360490365335,1.004635479018598,1.002081711088353,0.001091798867899944,0.14852847801439148,-0.0038717395923108804
0.05,R26,23,0.146875,-0.08227271228637476,1.0045663944672856,1.0021395194049365,0.0011114425028761396,0.14973449495932517,-0.0039087495835568985
0.05,R26,24,0.15312499999999998,-0.08421181966909613,1.004497309915973,1.00219732772152,0.001131086137852335,0.1509405119042588,-0.003945759574802917
0.05,R26,25,0.15937500000000002,-0.08607361471868606,1.0044246283624445,1.0022554725194954,0.0011480295274216715,0.15145307064366254,-0.003966709256477214
0.05,R26,26,0.16562500000000002,-0.08792270515592605,1.004351355719281,1.0023136726109212,0.0011645291899716015,0.15185167450257958,-0.003985019773104174
0.05,R26,27,0.171875,-0.089771795593166,1.0042780830761173,1.002371872702347,0.001181028852521531,0.15225027836149665,-0.004003330289731134
0.05,R26,28,0.178125,-0.091620886030406,1.0042048104329537,1.0024300727937727,0.0011975285150714605,0.15264888222041376,-0.004021640806358095
0.05,R26,29,0.184375,-0.09341219987000746,1.0041275095363014,1.0024888142971236,0.00121304412837889,0.15246972507422946,-0.004028580500239837
0.05,R26,30,0.19062500000000002,-0.09518399254725804,1.0040488476008629,1.0025477387290391,0.0012282272578466801,0.15209535798419951,-0.004031678298164646
0.05,R26,31,0.196875,-0.09695578522450858,1.0039701856654242,1.0026066631609545,0.0012434103873144703,0.15172099089416954,-0.004034776096089455
0.05,R26,32,0.203125,-0.09872757790175912,1.0038915237299857,1.0026655875928698,0.0012585935167822608,0.1513466238041396,-0.0040378738940142645
0.05,R26,33,0.209375,-0.10047547394709612,1.003810558901268,1.0027248705144307,0.0012739902682311474,0.15072640593879028,-0.004036987910747405
0.05,R26,34,0.215625,-0.10217691994195975,1.0037251177300508,1.0027848502648244,0.0012898022560966153,0.14962830562691923,-0.004028358290716301
0.05,R26,35,0.22187500000000002,-0.10387836593682341,1.0036396765588336,1.002844830015218,0.0013056142439620833,0.14853020531504815,-0.004019728670685196
0.05,R26,36,0.22812500000000002,-0.10557981193168706,1.0035542353876163,1.0029048097656117,0.0013214262318275508,0.1474321050031771,-0.004011099050654091
0.05,R26,37,0.23437500000000003,-0.10728125792655073,1.0034687942163991,1.0029647895160052,0.0013372382196930187,0.14633400469130606,-0.004002469430622986
0.05,R26,38,0.24062500000000003,-0.10893718705590329,1.0033779562510214,1.003025671197462,0.0013545997477776189,0.14481124563336933,-0.003988187861082486
0.05,R26,39,0.24687500000000004,-0.11056778483197328,1.003284114825324,1.003087054827684,0.0013728236364460513,0.14305215262316406,-0.003970760830444215
0.05,R26,40,0.25312500000000004,-0.11219838260804331,1.003190273399626,1.0031484384579055,0.0013910475251144837,0.14129305961295877,-0.003953333799805946
0.05,R26,41,0.259375,-0.11382898038411333,1.0030964319739284,1.0032098220881271,0.001409271413782916,0.13953396660275347,-0.003935906769167675
0.05,R26,42,0.265625,-0.11545957816018335,1.0030025905482307,1.0032712057183488,0.0014274953024513485,0.1377748735925482,-0.003918479738529405
0.05,R26,43,0.271875,-0.11703585093425034,1.0029018735505253,1.0033337997924132,0.0014483491893857656,0.1356226739707938,-0.0038965844140825354
0.05,R26,44,0.278125,-0.11858519255895704,1.0027977480475305,1.0033969939335319,0.0014705068751882364,0.1332755951501475,-0.003872473971669568
0.05,R26,45,0.284375,-0.12013453418366372,1.0026936225445358,1.0034601880746503,0.001492664560990707,0.1309285163295012,-0.0038483635292566017
0.05,R26,46,0.290625,-0.12168387580837041,1.002589497041541,1.0035233822157692,0.001514822246793178,0.1285814375088549,-0.0038242530868436353
0.05,R26,47,0.29687500000000006,-0.12323321743307712,1.0024853715385462,1.0035865763568879,0.001536979932595649,0.1262343586882086,-0.003800142644430669
0.05,R26,48,0.30312500000000003,-0.12473679234746614,1.0023758069609539,1.0036507932545806,0.0015614056323974106,0.12366473507495516,-0.0037736675607450087
0.05,R26,49,0.309375,-0.12618145267102113,1.0022592407690398,1.0037163267268028,0.0015887509022501263,0.12080863390393755,-0.0037441485206097126
0.05,R26,50,0.315625,-0.12762611299457605,1.0021426745771256,1.0037818601990252,0.0016160961721028422,0.11795253273291992,-0.0037146294804744156
0.05,R26,51,0.321875,-0.12907077331813105,1.0020261083852113,1.0038473936712475,0.0016434414419555583,0.11509643156190225,-0.0036851104403391186
0.05,R26,52,0.328125,-0.130515433641686,1.001909542193297,1.0039129271434697,0.0016707867118082743,0.11224033039088463,-0.0036555914002038216
0.05,R26,53,0.334375,-0.13196009396524094,1.0017929760013828,1.0039784606156918,0.0016981319816609902,0.10938422921986701,-0.003626072360068525
0.05,R26,54,0.340625,-0.13326377883368323,1.001661951064466,1.0040469956314597,0.0017315023934923392,0.10611090855361097,-0.003591798616339555
0.05,R26,55,0.34687500000000004,-0.1345636995920278,1.0015305400723453,1.0041156107898335,0.0017650336794116203,0.10282644793314269,-0.003557397919817318
0.05,R26,56,0.353125,-0.1358636203503723,1.0013991290802244,1.0041842259482074,0.001798564965330901,0.09954198731267445,-0.003522997223295081
0.05,R26,57,0.359375,-0.13716354110871684,1.0012677180881036,1.0042528411065814,0.0018320962512501822,0.09625752669220618,-0.003488596526772844
0.05,R26,58,0.36562500000000003,-0.13846346186706138,1.001136307095983,1.0043214562649552,0.0018656275371694633,0.09297306607173791,-0.0034541958302506067
0.05,R26,59,0.371875,-0.13969956105594628,1.0009994837543144,1.0043913636336055,0.0019013119916934502,0.08958006614451301,-0.003418249928772976
0.05,R26,60,0.378125,-0.1407941655172629,1.0008506610379633,1.0044641358791706,0.0019417700988823747,0.08594643064893695,-0.0033788782520276454
0.05,R26,61,0.384375,-0.14188876997857955,1.0007018383216122,1.0045369081247357,0.001982228206071299,0.08231279515336085,-0.003339506575282314
0.05,R26,62,0.39062500000000006,-0.14298337443989614,1.000553015605261,1.0046096803703009,0.0020226863132602234,0.07867915965778474,-0.0033001348985369824
0.05,R26,63,0.39687500000000003,-0.14407797890121277,1.0004041928889098,1.004682452615866,0.002063144420449148,0.0750455241622087,-0.0032607632217916513
0.05,R26,64,0.403125,-0.1451725833625294,1.000255370172559,1.004755224861431,0.002103602527638072,0.07141188866663263,-0.0032213915450463202
0.05,R26,65,0.409375,-0.14612633061963676,1.000096854784265,1.0048307660093725,0.002147641999460297,0.06764579954560826,-0.0031793363291147763
0.05,R26,66,0.415625,-0.1469307516949091,0.9999280639563783,1.0049092425387314,0.0021954781638936823,0.06373929308299707,-0.0031344362273803975
0.05,R26,67,0.421875,-0.1477351727701814,0.9997592731284917,1.0049877190680898,0.0022433143283270666,0.05983278662038594,-0.0030895361256460187
0.05,R26,68,0.428125,-0.1485395938454537,0.9995904823006052,1.0050661955974487,0.002291150492760452,0.05592628015777481,-0.00304463602391164
0.05,R26,69,0.43437500000000007,-0.14934401492072605,0.9994216914727186,1.0051446721268071,0.0023389866571938375,0.05201977369516359,-0.00299973592217726
0.05,R26,70,0.44062500000000004,-0.15014843599599834,0.9992529006448321,1.005223148656166,0.0023868228216272222,0.04811326723255245,-0.0029548358204428814
